,player_ID,age,height,weight,intl_rep,pace,pace_sprint_speed,drib_balance,drib_reactions,drib_composure,pass_vision,def_heading,phys_jumping,phys_stamina,phys_strength,phys_aggression,gk_speed,gk_kicking,weak_foot,skill_moves,price_ps4
9052,118,50,185,80,4,83.0,83.0,56.0,86.0,91,77.0,86.0,83.0,84.0,90.0,90.0,41.43985355648535,63.61035564853557,3,2,315000.0
9053,8778,25,175,69,1,64.0,64.0,79.0,65.0,70,66.0,52.0,56.0,84.0,51.0,66.0,41.43985355648535,63.61035564853557,4,2,500.0
9054,7622,30,187,89,1,64.0,68.0,44.0,62.0,48,43.0,63.0,62.0,68.0,84.0,74.0,41.43985355648535,63.61035564853557,3,2,1600.0
9055,4117,26,191,73,1,62.0,67.0,57.0,67.0,69,65.0,70.0,65.0,72.0,78.0,67.0,41.43985355648535,63.61035564853557,3,2,400.0
9056,21141,27,177,73,1,83.0,82.0,80.0,74.0,76,34.0,68.0,71.0,66.0,62.0,46.0,41.43985355648535,63.61035564853557,4,3,800.0
9057,4330,25,177,75,1,89.0,90.0,68.0,71.0,62,65.0,59.0,52.0,91.0,71.0,83.0,41.43985355648535,63.61035564853557,2,2,2900.0
9058,4422,21,190,80,1,55.0,56.0,62.0,65.0,66,70.0,57.0,65.0,77.0,70.0,62.0,41.43985355648535,63.61035564853557,3,3,1100.0
9059,10773,32,183,78,1,51.0,51.0,59.0,56.0,61,66.0,46.0,73.0,73.0,71.0,50.0,41.43985355648535,63.61035564853557,4,3,200.0
9060,7986,29,183,78,1,71.0,70.0,64.0,60.0,72,45.0,55.0,67.0,55.0,69.0,67.0,41.43985355648535,63.61035564853557,3,2,1200.0
9061,16901,36,174,71,2,73.0,71.0,87.0,85.0,86,83.0,62.0,76.0,62.0,60.0,71.0,41.43985355648535,63.61035564853557,4,4,25500.0
9062,21250,32,187,77,1,60.0,62.0,58.0,62.0,72,45.0,68.0,71.0,60.0,77.0,77.0,41.43985355648535,63.61035564853557,3,2,1600.0
9063,19717,21,183,78,1,82.0,80.0,63.0,70.0,65,75.0,64.0,62.0,65.0,66.0,62.0,41.43985355648535,63.61035564853557,3,3,700.0
9064,18872,26,199,94,4,69.76604653945085,65.0,45.0,81.0,52,44.0,13.0,68.0,38.0,70.0,23.0,58.0,75.0,3,1,185000.0
9065,7243,36,170,74,1,65.0,63.0,71.0,64.0,53,68.0,50.0,62.0,66.0,62.0,71.0,41.43985355648535,63.61035564853557,2,2,500.0
9066,20637,22,181,78,1,78.0,77.0,81.0,65.0,66,66.0,60.0,62.0,69.0,64.0,60.0,41.43985355648535,63.61035564853557,3,3,800.0
9067,4736,28,183,76,1,80.0,80.0,73.0,65.0,68,65.0,66.0,70.0,78.0,68.0,70.0,41.43985355648535,63.61035564853557,3,2,1400.0
9068,18479,27,180,79,1,76.0,76.0,73.0,64.0,69,42.0,66.0,80.0,73.0,68.0,45.0,41.43985355648535,63.61035564853557,2,3,600.0
9069,6331,27,188,82,1,60.0,65.0,45.0,66.0,63,54.0,71.0,77.0,72.0,68.0,59.0,41.43985355648535,63.61035564853557,3,2,200.0
9070,5487,32,180,73,1,83.0,84.0,71.0,64.0,61,52.0,54.0,73.0,78.0,73.0,58.0,41.43985355648535,63.61035564853557,3,3,300.0
9071,7959,30,183,67,1,45.0,43.0,66.0,65.0,66,68.0,53.0,52.0,62.0,63.0,61.0,41.43985355648535,63.61035564853557,3,3,500.0
9072,19369,21,190,85,1,69.76604653945085,48.0,56.0,60.0,39,33.0,13.0,59.0,34.0,60.0,21.0,50.0,61.0,3,1,3000.0
9073,5851,30,179,69,1,70.0,75.0,60.0,65.0,54,47.0,57.0,78.0,84.0,79.0,77.0,41.43985355648535,63.61035564853557,3,2,1100.0
9074,196,26,187,85,3,69.76604653945085,50.0,43.0,82.0,62,57.0,11.0,79.0,35.0,79.0,43.0,38.0,87.0,4,1,8900.0
9075,8026,28,181,78,1,73.0,73.0,65.0,63.0,55,54.0,61.0,70.0,74.0,66.0,65.0,41.43985355648535,63.61035564853557,3,3,200.0
9076,11219,28,183,80,1,50.0,52.0,46.0,60.0,46,23.0,62.0,58.0,56.0,75.0,53.0,41.43985355648535,63.61035564853557,2,2,200.0
9077,1375,25,183,74,2,79.0,82.0,75.0,64.0,74,60.0,64.0,75.0,87.0,65.0,72.0,41.43985355648535,63.61035564853557,5,2,600.0
9078,417,25,188,84,3,68.0,66.0,64.0,79.0,78,83.0,69.0,58.0,78.0,85.0,81.0,41.43985355648535,63.61035564853557,4,3,6000.0
9079,20374,20,172,69,1,89.0,89.0,73.0,59.0,58,57.0,58.0,67.0,88.0,58.0,70.0,41.43985355648535,63.61035564853557,3,2,500.0
9080,8921,26,175,62,1,77.0,79.0,72.0,66.0,60,52.0,56.0,75.0,71.0,61.0,71.0,41.43985355648535,63.61035564853557,3,2,850.0
9081,19266,27,172,73,1,63.0,60.0,87.0,80.0,87,91.0,41.0,63.0,80.0,53.0,55.0,41.43985355648535,63.61035564853557,4,4,12750.0
9082,1173,27,185,82,1,56.0,53.0,69.0,75.0,69,35.0,74.0,72.0,68.0,82.0,77.0,41.43985355648535,63.61035564853557,3,2,500.0
9083,3995,29,188,76,1,65.0,67.0,50.0,67.0,71,65.0,48.0,72.0,77.0,89.0,69.0,41.43985355648535,63.61035564853557,3,2,300.0
9084,15152,20,176,73,1,64.0,60.0,71.0,51.0,49,49.0,53.0,61.0,52.0,53.0,29.0,41.43985355648535,63.61035564853557,3,3,200.0
9085,16379,26,185,82,1,87.0,85.0,71.0,67.0,65,64.0,60.0,82.0,82.0,81.0,63.0,41.43985355648535,63.61035564853557,3,2,800.0
9086,13962,20,180,70,1,58.0,57.0,68.0,57.0,51,50.0,59.0,63.0,48.0,48.0,65.0,41.43985355648535,63.61035564853557,3,2,200.0
9087,8411,23,182,78,1,73.0,76.0,64.0,54.0,42,35.0,59.0,73.0,59.0,70.0,60.0,41.43985355648535,63.61035564853557,3,2,2100.0
9088,1191,27,192,88,1,61.0,66.0,43.0,76.0,75,47.0,81.0,64.0,65.0,83.0,65.0,41.43985355648535,63.61035564853557,3,2,500.0
9089,11906,20,180,78,1,71.0,73.0,63.0,54.0,56,37.0,60.0,70.0,58.0,68.0,63.0,41.43985355648535,63.61035564853557,2,2,500.0
9090,12895,27,191,93,1,69.76604653945085,45.0,40.0,53.0,22,13.0,14.0,55.0,40.0,84.0,17.0,42.0,56.0,1,1,200.0
9091,3577,29,190,83,1,67.0,68.0,71.0,66.0,66,31.0,72.0,76.0,71.0,83.0,80.0,41.43985355648535,63.61035564853557,2,2,700.0
9092,548,29,176,68,3,91.0,91.0,79.0,77.0,78,72.0,58.0,66.0,73.0,62.0,65.0,41.43985355648535,63.61035564853557,3,3,2800.0
9093,17351,24,169,63,1,75.0,68.0,86.0,70.0,62,62.0,53.0,77.0,78.0,57.0,59.0,41.43985355648535,63.61035564853557,4,3,450.0
9094,10169,26,185,85,1,71.0,67.0,51.0,55.0,62,37.0,66.0,84.0,60.0,82.0,72.0,41.43985355648535,63.61035564853557,3,3,1400.0
9095,9411,20,186,77,1,59.0,55.0,61.0,56.0,58,32.0,64.0,84.0,68.0,81.0,59.0,41.43985355648535,63.61035564853557,3,2,200.0
9096,17530,23,178,70,1,74.0,71.0,79.0,55.0,52,41.0,43.0,46.0,72.0,63.0,49.0,41.43985355648535,63.61035564853557,3,3,1000.0
9097,7607,30,188,81,1,43.0,43.0,58.0,60.0,66,58.0,70.0,67.0,70.0,73.0,67.0,41.43985355648535,63.61035564853557,2,2,350.0
9098,18005,28,172,68,2,83.0,80.0,87.0,82.0,84,83.0,60.0,61.0,76.0,75.0,71.0,41.43985355648535,63.61035564853557,3,4,900.0
9099,8421,26,178,70,1,72.0,72.0,69.0,66.0,63,52.0,58.0,71.0,66.0,58.0,58.0,41.43985355648535,63.61035564853557,3,2,1200.0
9100,8783,22,196,90,1,48.0,54.0,28.0,58.0,48,33.0,75.0,34.0,62.0,91.0,81.0,41.43985355648535,63.61035564853557,2,2,300.0
9101,13766,22,182,78,1,69.0,68.0,60.0,50.0,56,51.0,58.0,57.0,48.0,63.0,70.0,41.43985355648535,63.61035564853557,2,2,200.0
9102,1203,28,179,73,1,80.0,82.0,68.0,77.0,76,73.0,66.0,64.0,75.0,68.0,59.0,41.43985355648535,63.61035564853557,3,3,700.0
9103,20245,26,187,77,1,53.0,55.0,40.0,65.0,59,36.0,68.0,62.0,64.0,77.0,68.0,41.43985355648535,63.61035564853557,3,2,200.0
9104,6164,37,188,91,1,69.76604653945085,45.0,56.0,73.0,68,50.0,12.0,68.0,40.0,63.0,31.0,46.0,66.0,2,1,400.0
9105,13918,21,178,74,1,64.0,64.0,71.0,63.0,56,55.0,42.0,59.0,63.0,57.0,50.0,41.43985355648535,63.61035564853557,2,2,200.0
9106,11555,28,185,80,1,71.0,71.0,63.0,59.0,47,56.0,49.0,59.0,81.0,71.0,49.0,41.43985355648535,63.61035564853557,3,2,200.0
9107,10284,23,191,78,1,73.0,77.0,58.0,49.0,62,61.0,66.0,64.0,59.0,94.0,62.0,41.43985355648535,63.61035564853557,2,2,200.0
9108,5258,23,182,83,1,77.0,77.0,68.0,67.0,64,68.0,59.0,63.0,74.0,69.0,55.0,41.43985355648535,63.61035564853557,3,3,2000.0
9109,7148,24,176,72,1,72.0,73.0,67.0,65.0,50,62.0,59.0,80.0,71.0,61.0,67.0,41.43985355648535,63.61035564853557,2,2,10000.0
9110,17951,26,183,73,2,83.0,83.0,74.0,79.0,68,68.0,69.0,85.0,90.0,73.0,70.0,41.43985355648535,63.61035564853557,3,2,2000.0
9111,14782,20,183,75,1,55.0,53.0,56.0,52.0,57,32.0,49.0,73.0,42.0,66.0,50.0,41.43985355648535,63.61035564853557,2,2,200.0
9112,4947,28,179,82,1,59.0,54.0,80.0,74.0,71,73.0,57.0,76.0,88.0,76.0,89.0,41.43985355648535,63.61035564853557,4,3,1200.0
9113,14286,27,188,83,1,68.0,67.0,77.0,55.0,60,49.0,56.0,73.0,57.0,63.0,47.0,41.43985355648535,63.61035564853557,3,2,200.0
9114,20213,26,180,75,1,84.0,85.0,66.0,66.0,51,52.0,51.0,69.0,74.0,64.0,46.0,41.43985355648535,63.61035564853557,3,3,800.0
9115,7752,28,179,77,1,72.0,71.0,59.0,68.0,55,60.0,64.0,53.0,68.0,61.0,54.0,41.43985355648535,63.61035564853557,3,3,300.0
9116,9941,30,192,87,1,42.0,40.0,39.0,62.0,55,36.0,67.0,55.0,45.0,86.0,72.0,41.43985355648535,63.61035564853557,3,2,200.0
9117,3488,27,173,70,1,91.0,92.0,81.0,71.0,71,66.0,66.0,86.0,76.0,58.0,51.0,41.43985355648535,63.61035564853557,3,2,800.0
9118,14593,21,191,78,1,76.0,76.0,46.0,54.0,47,51.0,46.0,61.0,49.0,72.0,28.0,41.43985355648535,63.61035564853557,3,2,200.0
9119,7315,25,183,75,1,75.0,76.0,60.0,63.0,64,64.0,67.0,63.0,68.0,64.0,69.0,41.43985355648535,63.61035564853557,3,3,300.0
9120,7242,25,191,80,1,54.0,51.0,70.0,68.0,65,58.0,58.0,70.0,77.0,85.0,70.0,41.43985355648535,63.61035564853557,3,2,600.0
9121,6980,32,181,76,1,59.0,60.0,64.0,65.0,65,30.0,67.0,75.0,63.0,77.0,65.0,41.43985355648535,63.61035564853557,2,2,450.0
9122,5315,22,178,68,1,67.0,65.0,72.0,68.0,60,73.0,43.0,44.0,44.0,42.0,38.0,41.43985355648535,63.61035564853557,3,3,200.0
9123,12801,24,197,92,1,69.76604653945085,36.0,28.0,51.0,29,24.0,14.0,45.0,27.0,71.0,22.0,32.0,53.0,3,1,200.0
9124,18745,28,185,77,1,63.0,63.0,61.0,57.0,65,67.0,44.0,45.0,66.0,62.0,42.0,41.43985355648535,63.61035564853557,3,4,700.0
9125,20430,26,183,72,2,83.0,83.0,67.0,74.0,69,60.0,63.0,76.0,88.0,66.0,67.0,41.43985355648535,63.61035564853557,3,2,500.0
9126,5590,29,189,86,1,54.0,53.0,58.0,73.0,75,63.0,71.0,70.0,81.0,79.0,86.0,41.43985355648535,63.61035564853557,3,2,800.0
9127,17213,30,189,82,1,49.0,49.0,34.0,68.0,60,53.0,70.0,32.0,72.0,85.0,76.0,41.43985355648535,63.61035564853557,3,3,500.0
9128,11402,19,175,68,1,72.0,73.0,87.0,65.0,39,34.0,52.0,76.0,73.0,54.0,66.0,41.43985355648535,63.61035564853557,2,2,250.0
9129,13858,19,175,74,1,73.0,74.0,66.0,55.0,50,53.0,39.0,47.0,51.0,65.0,33.0,41.43985355648535,63.61035564853557,4,3,200.0
9130,5276,25,194,77,1,58.0,54.0,34.0,51.0,58,25.0,67.0,54.0,84.0,83.0,75.0,41.43985355648535,63.61035564853557,3,2,900.0
9131,7885,26,185,82,1,69.0,69.0,61.0,65.0,57,40.0,65.0,72.0,68.0,80.0,60.0,41.43985355648535,63.61035564853557,4,3,450.0
9132,10157,33,183,79,1,48.0,43.0,69.0,59.0,50,42.0,70.0,75.0,51.0,76.0,65.0,41.43985355648535,63.61035564853557,3,2,200.0
9133,10909,28,172,68,1,77.0,78.0,76.0,58.0,67,46.0,55.0,70.0,75.0,63.0,68.0,41.43985355648535,63.61035564853557,3,2,650.0
9134,5312,28,174,74,1,72.0,73.0,72.0,63.0,57,61.0,61.0,70.0,51.0,69.0,31.0,41.43985355648535,63.61035564853557,2,3,200.0
9135,717,29,168,65,2,72.0,69.0,86.0,75.0,76,77.0,61.0,71.0,75.0,66.0,64.0,41.43985355648535,63.61035564853557,4,4,700.0
9136,14117,26,172,67,1,72.0,72.0,76.0,47.0,60,49.0,42.0,51.0,61.0,57.0,44.0,41.43985355648535,63.61035564853557,4,3,200.0
9137,9975,27,184,80,1,68.0,67.0,61.0,53.0,63,45.0,48.0,58.0,73.0,58.0,62.0,41.43985355648535,63.61035564853557,3,2,200.0
9138,6050,25,190,82,1,69.76604653945085,48.0,48.0,68.0,26,45.0,17.0,60.0,39.0,67.0,18.0,49.0,65.0,3,1,400.0
9139,4899,30,182,76,1,67.0,70.0,72.0,64.0,67,55.0,70.0,77.0,82.0,77.0,79.0,41.43985355648535,63.61035564853557,3,2,200.0
9140,1143,30,171,65,1,74.0,77.0,76.0,70.0,74,78.0,49.0,70.0,77.0,55.0,39.0,41.43985355648535,63.61035564853557,3,4,2600.0
9141,16687,30,186,79,1,68.0,69.0,50.0,59.0,69,54.0,74.0,75.0,63.0,77.0,80.0,41.43985355648535,63.61035564853557,3,2,350.0
9142,4732,30,185,82,1,63.0,63.0,70.0,68.0,67,60.0,71.0,72.0,74.0,78.0,70.0,41.43985355648535,63.61035564853557,3,3,200.0
9143,12032,22,172,70,1,64.0,61.0,79.0,65.0,52,41.0,49.0,62.0,65.0,46.0,61.0,41.43985355648535,63.61035564853557,2,2,200.0
9144,14441,23,182,70,1,63.0,63.0,63.0,53.0,38,31.0,57.0,71.0,63.0,54.0,61.0,41.43985355648535,63.61035564853557,2,2,200.0
9145,11419,30,177,78,1,71.0,69.0,69.0,61.0,58,51.0,44.0,53.0,70.0,69.0,58.0,41.43985355648535,63.61035564853557,3,2,200.0
9146,18263,25,170,70,1,70.0,73.0,88.0,69.0,72,76.0,70.0,56.0,72.0,69.0,34.0,41.43985355648535,63.61035564853557,2,3,27750.0
9147,14266,20,174,68,1,79.0,76.0,75.0,58.0,40,51.0,51.0,69.0,52.0,34.0,70.0,41.43985355648535,63.61035564853557,4,3,450.0
9148,12250,27,180,76,1,67.0,71.0,59.0,58.0,51,55.0,57.0,75.0,79.0,62.0,68.0,41.43985355648535,63.61035564853557,2,2,200.0
9149,156,30,190,81,3,50.0,50.0,58.0,84.0,83,74.0,90.0,83.0,64.0,84.0,91.0,41.43985355648535,63.61035564853557,3,2,14000.0
9150,11369,20,184,75,1,64.0,65.0,62.0,51.0,57,56.0,61.0,64.0,73.0,78.0,68.0,41.43985355648535,63.61035564853557,3,2,300.0
9151,19929,28,185,80,2,75.0,79.0,60.0,76.0,68,70.0,71.0,82.0,87.0,81.0,79.0,41.43985355648535,63.61035564853557,4,2,400.0
9152,9053,28,176,76,1,80.0,78.0,67.0,54.0,54,60.0,47.0,78.0,75.0,57.0,33.0,41.43985355648535,63.61035564853557,2,3,300.0
9153,6861,25,186,78,1,80.0,80.0,64.0,60.0,60,44.0,64.0,72.0,80.0,83.0,62.0,41.43985355648535,63.61035564853557,3,2,300.0
9154,8769,21,177,75,1,77.0,78.0,71.0,71.0,46,57.0,55.0,50.0,67.0,65.0,67.0,41.43985355648535,63.61035564853557,3,3,200.0
9155,13893,24,181,70,1,68.0,69.0,69.0,53.0,52,47.0,37.0,50.0,70.0,46.0,38.0,41.43985355648535,63.61035564853557,4,3,950.0
9156,18320,35,176,79,2,72.0,69.0,75.0,77.0,70,82.0,55.0,52.0,62.0,58.0,62.0,41.43985355648535,63.61035564853557,3,4,900.0
9157,2130,35,190,86,2,69.76604653945085,37.0,28.0,68.0,37,43.0,13.0,65.0,28.0,69.0,35.0,35.0,65.0,3,1,600.0
9158,9170,24,173,72,1,80.0,83.0,78.0,60.0,56,63.0,62.0,90.0,74.0,54.0,61.0,41.43985355648535,63.61035564853557,3,2,200.0
9159,18565,25,193,82,1,88.0,88.0,83.0,68.0,71,68.0,78.0,81.0,72.0,86.0,67.0,41.43985355648535,63.61035564853557,4,3,31000.0
9160,3767,38,185,80,2,37.0,40.0,55.0,62.0,67,42.0,76.0,71.0,43.0,75.0,72.0,41.43985355648535,63.61035564853557,3,2,300.0
9161,4377,21,175,71,1,73.0,70.0,80.0,69.0,70,69.0,47.0,60.0,77.0,63.0,79.0,41.43985355648535,63.61035564853557,4,3,1100.0
9162,4907,26,173,67,1,80.0,80.0,76.0,74.0,61,64.0,62.0,65.0,57.0,56.0,54.0,41.43985355648535,63.61035564853557,3,3,200.0
9163,11471,20,172,72,1,71.0,70.0,77.0,62.0,56,64.0,51.0,56.0,63.0,55.0,64.0,41.43985355648535,63.61035564853557,3,2,350.0
9164,9366,24,180,74,1,64.0,63.0,72.0,62.0,67,64.0,57.0,67.0,68.0,73.0,63.0,41.43985355648535,63.61035564853557,3,2,1000.0
9165,16496,23,170,65,1,72.0,68.0,84.0,54.0,55,61.0,52.0,68.0,55.0,31.0,48.0,41.43985355648535,63.61035564853557,3,3,200.0
9166,733,27,182,74,2,80.0,79.0,79.0,75.0,75,78.0,48.0,63.0,69.0,65.0,44.0,41.43985355648535,63.61035564853557,4,4,750.0
9167,3111,21,183,71,1,83.0,82.0,63.0,68.0,68,56.0,66.0,86.0,73.0,72.0,75.0,41.43985355648535,63.61035564853557,3,3,1500.0
9168,11311,22,197,80,1,72.0,76.0,38.0,55.0,54,61.0,64.0,68.0,56.0,78.0,54.0,41.43985355648535,63.61035564853557,3,3,200.0
9169,980,23,184,75,2,89.0,92.0,65.0,70.0,70,75.0,64.0,69.0,73.0,70.0,50.0,41.43985355648535,63.61035564853557,4,4,1400.0
9170,7125,24,174,68,1,71.0,72.0,78.0,58.0,71,59.0,49.0,71.0,69.0,64.0,73.0,41.43985355648535,63.61035564853557,2,2,1800.0
9171,20276,28,177,75,2,70.0,71.0,70.0,71.0,70,55.0,66.0,66.0,71.0,64.0,75.0,41.43985355648535,63.61035564853557,3,2,350.0
9172,4521,34,179,69,2,68.0,67.0,71.0,65.0,73,57.0,64.0,71.0,72.0,69.0,72.0,41.43985355648535,63.61035564853557,3,2,900.0
9173,2701,30,175,71,1,69.0,69.0,73.0,74.0,78,64.0,72.0,72.0,69.0,73.0,54.0,41.43985355648535,63.61035564853557,2,3,350.0
9174,11379,19,186,75,1,70.0,68.0,68.0,49.0,57,56.0,65.0,82.0,62.0,63.0,36.0,41.43985355648535,63.61035564853557,3,2,600.0
9175,2877,28,186,78,1,63.0,64.0,53.0,70.0,68,32.0,69.0,72.0,75.0,76.0,79.0,41.43985355648535,63.61035564853557,3,2,1500.0
9176,1948,24,173,64,2,85.0,87.0,75.0,70.0,70,73.0,58.0,70.0,86.0,71.0,50.0,41.43985355648535,63.61035564853557,4,3,1000.0
9177,4302,28,176,73,1,65.0,65.0,56.0,65.0,61,63.0,63.0,75.0,75.0,70.0,68.0,41.43985355648535,63.61035564853557,3,2,300.0
9178,5088,23,187,90,1,80.0,82.0,74.0,64.0,63,51.0,60.0,74.0,65.0,85.0,56.0,41.43985355648535,63.61035564853557,3,3,750.0
9179,18763,24,181,72,3,84.0,85.0,79.0,83.0,83,64.0,89.0,84.0,86.0,87.0,84.0,41.43985355648535,63.61035564853557,5,3,42500.0
9180,15725,23,181,70,3,75.0,75.0,70.0,85.0,82,83.0,86.0,82.0,83.0,79.0,68.0,41.43985355648535,63.61035564853557,4,3,19000.0
9181,17960,31,180,83,1,77.0,77.0,53.0,74.0,76,61.0,78.0,76.0,79.0,82.0,81.0,41.43985355648535,63.61035564853557,3,2,700.0
9182,4671,29,175,68,1,77.0,77.0,75.0,69.0,72,63.0,61.0,55.0,72.0,62.0,55.0,41.43985355648535,63.61035564853557,3,2,1900.0
9183,21201,29,185,78,1,67.0,67.0,67.0,70.0,66,56.0,73.0,89.0,64.0,75.0,79.0,41.43985355648535,63.61035564853557,3,2,350.0
9184,10390,24,177,72,1,69.0,67.0,80.0,50.0,57,41.0,68.0,72.0,59.0,43.0,49.0,41.43985355648535,63.61035564853557,2,2,800.0
9185,21443,24,184,80,1,77.0,78.0,61.0,68.0,70,72.0,74.0,74.0,67.0,75.0,67.0,41.43985355648535,63.61035564853557,4,3,350.0
9186,8388,26,178,70,1,71.0,68.0,70.0,66.0,59,65.0,59.0,68.0,69.0,64.0,64.0,41.43985355648535,63.61035564853557,3,2,200.0
9187,21006,24,182,82,0,81.0,66.94292163818123,65.09335698161884,64.52429323874019,0,55.935988390841665,54.55949693647211,66.59905406858003,65.83263463398903,67.03643985811028,57.799473288186604,41.43985355648535,63.61035564853557,4,3,350.0
9188,8232,24,175,68,1,68.0,68.0,74.0,66.0,72,70.0,53.0,54.0,67.0,71.0,47.0,41.43985355648535,63.61035564853557,3,3,250.0
9189,10258,25,184,72,1,71.0,67.0,68.0,63.0,54,33.0,66.0,73.0,79.0,67.0,65.0,41.43985355648535,63.61035564853557,2,2,1700.0
9190,13510,22,186,78,1,69.76604653945085,22.0,38.0,48.0,30,25.0,13.0,43.0,25.0,63.0,27.0,27.0,50.0,1,1,200.0
9191,13849,20,177,72,1,74.0,74.0,72.0,45.0,56,49.0,39.0,48.0,66.0,59.0,45.0,41.43985355648535,63.61035564853557,5,3,1000.0
9192,9463,25,182,74,1,72.0,74.0,77.0,59.0,60,69.0,41.0,53.0,66.0,50.0,47.0,41.43985355648535,63.61035564853557,3,3,200.0
9193,953,27,181,77,2,91.0,92.0,68.0,78.0,69,66.0,72.0,73.0,72.0,71.0,52.0,41.43985355648535,63.61035564853557,3,4,1000.0
9194,8840,24,178,72,1,64.0,62.0,69.0,59.0,54,58.0,60.0,61.0,73.0,77.0,71.0,41.43985355648535,63.61035564853557,2,2,300.0
9195,662,34,184,84,2,69.76604653945085,58.0,53.0,82.0,65,32.0,17.0,73.0,38.0,65.0,23.0,57.0,72.0,3,1,650.0
9196,9404,23,177,71,1,73.0,74.0,81.0,60.0,55,55.0,57.0,61.0,67.0,56.0,61.0,41.43985355648535,63.61035564853557,3,2,250.0
9197,12928,22,174,73,1,55.0,56.0,83.0,49.0,47,63.0,51.0,76.0,72.0,64.0,68.0,41.43985355648535,63.61035564853557,4,2,350.0
9198,756,25,174,71,2,73.0,73.0,78.0,86.0,69,63.0,77.0,75.0,64.0,63.0,59.0,41.43985355648535,63.61035564853557,4,3,500.0
9199,15895,28,177,75,2,78.0,75.0,79.0,81.0,74,83.0,75.0,78.0,83.0,66.0,79.0,41.43985355648535,63.61035564853557,4,4,37000.0
9200,7643,30,178,75,1,75.0,74.0,76.0,67.0,66,59.0,58.0,68.0,69.0,57.0,62.0,41.43985355648535,63.61035564853557,4,3,200.0
9201,20655,30,185,67,1,69.76604653945085,63.0,54.0,77.0,65,55.0,14.0,79.0,42.0,58.0,33.0,59.0,79.0,3,1,450.0
9202,19260,25,180,77,1,76.0,73.0,87.0,76.0,70,71.0,46.0,62.0,93.0,74.0,87.0,41.43985355648535,63.61035564853557,4,2,23750.0
9203,19709,35,186,77,0,69.76604653945085,46.0,61.0,68.0,58,58.0,14.0,75.0,27.0,61.0,28.0,48.0,73.0,2,1,450.0
9204,10137,28,183,79,1,69.0,67.0,64.0,59.0,52,44.0,63.0,72.0,73.0,70.0,79.0,41.43985355648535,63.61035564853557,3,2,10000.0
9205,5918,25,184,77,1,70.0,71.0,61.0,70.0,55,48.0,60.0,59.0,71.0,74.0,70.0,41.43985355648535,63.61035564853557,3,2,200.0
9206,211,46,180,73,4,84.0,85.0,79.0,86.0,77,84.0,48.0,80.0,82.0,78.0,55.0,41.43985355648535,63.61035564853557,4,4,308000.0
9207,12951,23,183,75,1,64.0,64.0,63.0,55.0,49,39.0,43.0,56.0,64.0,67.0,49.0,41.43985355648535,63.61035564853557,2,2,200.0
9208,18202,22,183,75,2,95.0,95.0,84.0,81.0,78,76.0,76.0,70.0,85.0,75.0,62.0,41.43985355648535,63.61035564853557,3,3,80000.0
9209,4489,27,186,77,1,74.0,76.0,57.0,72.0,64,67.0,55.0,57.0,72.0,67.0,66.0,41.43985355648535,63.61035564853557,3,3,850.0
9210,21471,26,181,77,1,77.0,79.0,59.0,63.0,60,39.0,64.0,71.0,73.0,72.0,67.0,41.43985355648535,63.61035564853557,3,2,850.0
9211,19336,34,180,80,4,98.0,98.0,99.0,94.0,93,93.0,63.0,72.0,80.0,79.0,55.0,41.43985355648535,63.61035564853557,2,4,549000.0
9212,20211,23,183,72,1,66.0,66.0,63.0,67.0,66,60.0,72.0,76.0,71.0,75.0,74.0,41.43985355648535,63.61035564853557,3,2,750.0
9213,4103,26,192,82,1,74.0,78.0,61.0,70.0,51,53.0,68.0,79.0,80.0,71.0,59.0,41.43985355648535,63.61035564853557,2,2,1000.0
9214,9637,27,177,70,1,67.0,67.0,64.0,66.0,60,61.0,58.0,58.0,78.0,61.0,63.0,41.43985355648535,63.61035564853557,3,3,400.0
9215,5247,20,195,89,1,49.0,46.0,40.0,71.0,60,32.0,70.0,65.0,63.0,87.0,68.0,41.43985355648535,63.61035564853557,2,2,4100.0
9216,8462,34,191,89,1,33.0,32.0,34.0,56.0,46,43.0,71.0,31.0,64.0,82.0,78.0,41.43985355648535,63.61035564853557,3,2,300.0
9217,9820,37,174,77,1,66.0,63.0,67.0,57.0,62,59.0,51.0,75.0,65.0,63.0,66.0,41.43985355648535,63.61035564853557,3,2,9400.0
9218,10587,23,187,76,1,59.0,55.0,56.0,59.0,37,40.0,68.0,76.0,65.0,72.0,60.0,41.43985355648535,63.61035564853557,3,2,200.0
9219,18187,23,192,88,1,69.76604653945085,40.0,41.0,58.0,30,30.0,13.0,57.0,28.0,81.0,18.0,45.0,63.0,3,1,200.0
9220,16560,24,181,82,1,74.0,77.0,61.0,55.0,50,45.0,57.0,63.0,61.0,70.0,32.0,41.43985355648535,63.61035564853557,3,4,3300.0
9221,6279,30,176,70,1,88.0,87.0,80.0,62.0,62,59.0,49.0,68.0,72.0,54.0,41.0,41.43985355648535,63.61035564853557,3,3,800.0
9222,8306,30,179,78,1,75.0,75.0,72.0,65.0,63,49.0,62.0,63.0,83.0,68.0,59.0,41.43985355648535,63.61035564853557,4,3,200.0
9223,8231,27,182,72,1,70.0,65.0,79.0,64.0,60,61.0,54.0,63.0,75.0,67.0,57.0,41.43985355648535,63.61035564853557,3,2,200.0
9224,11812,24,173,68,1,70.0,66.0,83.0,60.0,44,38.0,47.0,90.0,84.0,59.0,60.0,41.43985355648535,63.61035564853557,3,2,200.0
